year,dataid,month,gas_usage
2017,6578,Mar,1210
2017,6578,Apr,1068
2017,6578,May,944
2017,6578,Jun,826
2017,6578,Jul,722
2017,6578,Aug,710
2017,6578,Sep,722
2017,6578,Oct,904
2017,6578,Nov,1000
2017,6578,Dec,3878
2017,6643,Jan,1970
2017,6643,Feb,1830
2017,6643,Mar,1440
2017,6643,Apr,894
2017,6643,May,0
2017,6643,Oct,778
2017,6643,Nov,2378
2017,6643,Dec,4878
2017,6673,Jan,2574
2017,6673,Feb,1330
2017,6673,Mar,1180
2017,6673,Apr,944
2017,6673,May,986
2017,6673,Jun,424
2017,6685,Jan,4180
2017,6685,Feb,2302
2017,6685,Mar,2044
2017,6685,Apr,852
2017,6685,May,1338
2017,6685,Jun,1130
2017,6685,Jul,278
2017,6685,Aug,1224
2017,6685,Sep,1128
2017,6685,Oct,1118
2017,6685,Nov,1944
2017,6685,Dec,4416
2017,6830,Jan,5814
2017,6830,Feb,1696
2017,6830,Mar,3102
2017,6830,Apr,2126
2017,6830,May,1972
2017,6830,Jun,744
2017,6830,Jul,790
2017,6830,Aug,830
2017,6830,Sep,1050
2017,6836,Jan,3258
2017,6836,Feb,1568
2017,6836,Mar,704
2017,6836,Apr,628
2017,6836,May,584
2017,6836,Jun,516
2017,6836,Jul,416
2017,6836,Aug,444
2017,6836,Sep,518
2017,6836,Oct,688
2017,6836,Nov,1512
2017,6836,Dec,3954
2017,6863,Jan,8790
2017,6863,Feb,4786
2017,6863,Mar,3300
2017,6863,Apr,1564
2017,6863,May,1440
2017,6863,Jun,890
2017,6863,Jul,770
2017,6863,Aug,1058
2017,6863,Sep,320
2017,6910,Jan,6960
2017,6910,Feb,0
2017,6910,May,1078
2017,6910,Jun,998
2017,6910,Jul,1222
2017,6910,Aug,1316
2017,6910,Sep,0
2017,6910,Nov,4388
2017,6910,Dec,3138
2017,7016,Jan,5690
2017,7016,Feb,2068
2017,7016,Mar,2560
2017,7016,Apr,2184
2017,7016,May,438
2017,7016,Jun,1110
2017,7016,Jul,1024
2017,7016,Aug,932
2017,7016,Sep,888
2017,7016,Oct,1364
2017,7016,Nov,2384
2017,7016,Dec,17294
2017,7017,Jan,7492
2017,7017,Feb,2922
2017,7017,Mar,1378
2017,7017,Apr,1376
2017,7017,May,1324
2017,7017,Jun,888
2017,7017,Jul,1256
2017,7017,Aug,746
2017,7017,Sep,832
2017,7017,Oct,1524
2017,7017,Nov,2122
2017,7017,Dec,8790
2017,7024,Jan,3572
2017,7024,Feb,1434
2017,7024,Mar,940
2017,7024,Apr,678
2017,7024,May,676
2017,7024,Jun,700
2017,7024,Jul,374
2017,7024,Aug,638
2017,7024,Sep,1386
2017,7024,Oct,0
2017,7024,Dec,116
2017,7030,Jan,4420
2017,7030,Feb,1812
2017,7030,Mar,1608
2017,7030,Apr,1316
2017,7030,May,1454
2017,7030,Jun,1234
2017,7030,Jul,1248
2017,7030,Aug,1128
2017,7030,Sep,1074
2017,7030,Oct,1320
2017,7030,Nov,1200
2017,7030,Dec,5756
2017,7036,Mar,0
2017,7036,Sep,0
2017,7108,Jan,0
2017,7108,Mar,500
2017,7108,Apr,456
2017,7108,May,0
2017,7108,Nov,58
2017,7108,Dec,0
2017,7117,Jan,4956
2017,7117,Feb,2210
2017,7117,Mar,1644
2017,7117,Apr,446
2017,7117,May,446
2017,7117,Jun,364
2017,7117,Jul,342
2017,7117,Aug,368
2017,7117,Sep,412
2017,7117,Oct,240
2017,7287,Jan,4408
2017,7287,Feb,2572
2017,7287,Mar,2018
2017,7287,Apr,1912
2017,7287,May,1664
2017,7287,Jun,1160
2017,7287,Jul,1160
2017,7287,Aug,1482
2017,7287,Sep,1696
2017,7287,Oct,2002
2017,7287,Nov,2132
2017,7287,Dec,4816
2017,7429,Jan,5418
2017,7429,Feb,2150
2017,7429,Mar,1686
2017,7429,Apr,852
2017,7429,May,914
2017,7429,Jun,684
2017,7429,Jul,718
2017,7429,Aug,696
2017,7429,Sep,672
2017,7429,Oct,930
2017,7429,Nov,1440
2017,7429,Dec,5138
2017,7460,Jan,9130
2017,7460,Feb,4898
2017,7460,Mar,3822
2017,7460,Apr,2542
2017,7460,May,2546
2017,7460,Jun,2800
2017,7460,Jul,2052
2017,7460,Aug,1804
2017,7460,Sep,868
2017,7460,Oct,2886
2017,7460,Nov,2452
2017,7460,Dec,8494
2017,7504,Jan,5054
2017,7504,Feb,1300
2017,7504,Mar,1050
2017,7566,Oct,0
2017,7674,Jan,5420
2017,7674,Feb,2556
2017,7674,Mar,2790
2017,7674,Apr,2206
2017,7674,May,2074
2017,7674,Jun,1782
2017,7674,Jul,1426
2017,7674,Aug,1828
2017,7674,Sep,1136
2017,7682,Jan,4030
2017,7682,Feb,2348
2017,7682,Mar,2356
2017,7682,Apr,2226
2017,7682,May,1602
2017,7682,Jun,638
2017,7682,Jul,606
2017,7682,Aug,780
2017,7682,Sep,802
2017,7682,Oct,812
2017,7682,Nov,908
2017,7682,Dec,4214
2017,7739,Jan,3766
2017,7739,Feb,1384
2017,7739,Mar,664
2017,7739,Apr,336
2017,7739,May,290
2017,7739,Jun,202
2017,7739,Jul,190
2017,7739,Aug,206
2017,7739,Sep,278
2017,7739,Oct,0
2017,7739,Dec,672
2017,7741,Jan,410
2017,7741,Feb,3190
2017,7741,Mar,2334
2017,7741,Apr,936
2017,7741,May,658
2017,7741,Jun,536
2017,7741,Jul,582
2017,7741,Aug,638
2017,7741,Sep,690
2017,7741,Oct,1066
2017,7741,Nov,1732
2017,7741,Dec,5538
2017,7767,Jan,2154
2017,7767,Feb,1458
2017,7767,Mar,1092
2017,7767,Apr,732
2017,7767,May,546
2017,7767,Jun,0
2017,7767,Oct,1452
2017,7767,Nov,436
2017,7767,Dec,5090
2017,7794,Jan,7802
2017,7794,Feb,3150
2017,7794,Mar,1740
2017,7794,Apr,1008
2017,7794,May,830
2017,7794,Jun,0
2017,7850,Jan,5028
2017,7850,Feb,0
2017,7850,Apr,366
2017,7850,May,740
2017,7850,Jun,196
2017,7900,Jan,6318
2017,7900,Feb,2970
2017,7900,Mar,2584
2017,7900,Apr,1088
2017,7900,May,1084
2017,7900,Jun,934
2017,7900,Jul,826
2017,7900,Aug,836
2017,7900,Sep,692
2017,7900,Oct,1022
2017,7900,Nov,2726
2017,7900,Dec,5852
2017,7919,Jan,7024
2017,7919,Feb,3798
2017,7919,Mar,3124
2017,7919,Apr,2754
2017,7919,May,2622
2017,7919,Jun,1600
2017,7919,Jul,1858
2017,7919,Aug,2078
2017,7919,Sep,2226
2017,7919,Oct,2694
2017,7919,Nov,2998
2017,7919,Dec,7322
2017,7940,Jan,5826
2017,7940,Feb,2728
2017,7940,Mar,1704
2017,7940,Apr,976
2017,7940,May,0
2017,7940,Jul,226
2017,7940,Aug,874
2017,7940,Sep,524
2017,7940,Oct,1100
2017,7940,Nov,5318
2017,7940,Dec,0
2017,7965,Jan,3090
2017,7965,Feb,2788
2017,7965,Mar,2790
2017,7965,Apr,2468
2017,7965,May,2258
2017,7965,Jun,1722
2017,7965,Jul,474
2017,7965,Aug,1598
2017,7965,Sep,2138
2017,7965,Oct,1984
2017,7965,Nov,2514
2017,7965,Dec,5340
2017,7989,Jan,3758
2017,7989,Feb,1922
2017,7989,Mar,1634
2017,7989,Apr,1256
2017,7989,May,1126
2017,7989,Jun,558
2017,7989,Jul,610
2017,7989,Aug,674
2017,7989,Sep,860
2017,7989,Oct,1282
2017,7989,Nov,1362
2017,7989,Dec,3980
2017,8059,Jan,2338
2017,8059,Feb,970
2017,8059,Mar,952
2017,8059,Apr,482
2017,8059,May,494
2017,8059,Jun,732
2017,8059,Jul,116
2017,8059,Aug,846
2017,8059,Sep,498
2017,8059,Oct,594
2017,8059,Nov,960
2017,8059,Dec,3190
2017,8084,Jan,2542
2017,8084,Feb,1040
2017,8084,Mar,998
2017,8084,Apr,722
2017,8084,May,352
2017,8084,Jun,434
2017,8084,Jul,434
2017,8084,Aug,594
2017,8084,Sep,628
2017,8084,Oct,506
2017,8084,Nov,548
2017,8084,Dec,4174
2017,8086,Jan,5560
2017,8086,Feb,2274
2017,8086,Mar,1724
2017,8086,Apr,1252
2017,8086,May,1226
2017,8086,Jun,706
2017,8086,Jul,1028
2017,8086,Aug,1064
2017,8086,Sep,1000
2017,8086,Oct,1344
2017,8086,Nov,1562
2017,8086,Dec,6548
2017,8155,Jan,4992
2017,8155,Feb,2326
2017,8155,Mar,1816
2017,8155,Apr,1150
2017,8155,May,1214
2017,8155,Jun,0
2017,8156,Jan,5108
2017,8156,Feb,2254
2017,8156,Mar,3502
2017,8156,Apr,1236
2017,8156,May,1088
2017,8156,Jun,832
2017,8156,Jul,878
2017,8156,Aug,838
2017,8156,Sep,920
2017,8156,Oct,1386
2017,8156,Nov,1482
2017,8156,Dec,5834
2017,8244,Jul,234
2017,8244,Aug,550
2017,8244,Sep,614
2017,8244,Oct,900
2017,8244,Nov,1352
2017,8244,Dec,5576
2017,8386,Mar,278
2017,8386,Apr,0
2017,8386,Dec,202
2017,8467,Jan,1842
2017,8467,Feb,1632
2017,8467,Mar,1110
2017,8467,Apr,1134
2017,8467,May,1032
2017,8467,Jun,890
2017,8467,Jul,634
2017,8467,Aug,824
2017,8467,Sep,850
2017,8467,Oct,984
2017,8467,Nov,1294
2017,8467,Dec,2954
2017,8703,Jan,4496
2017,8703,Feb,2174
2017,8703,Mar,1942
2017,8703,Apr,1448
2017,8703,May,1010
2017,8703,Jun,1088
2017,8703,Jul,1058
2017,8703,Aug,652
2017,8703,Sep,1822
2017,8703,Oct,1230
2017,8703,Nov,1000
2017,8703,Dec,1798
2017,8767,Jul,256
2017,8767,Aug,1014
2017,8767,Sep,220
2017,8767,Oct,1332
2017,8767,Nov,720
2017,8829,Jan,5998
2017,8829,Feb,2396
2017,8829,Mar,1866
2017,8829,Apr,1186
2017,8829,May,482
2017,8829,Jun,438
2017,8829,Jul,540
2017,8829,Aug,804
2017,8829,Sep,870
2017,8829,Oct,1342
2017,8829,Nov,1812
2017,8829,Dec,7250
2017,8890,Jan,7084
2017,8890,Feb,3146
2017,8890,Mar,2434
2017,8890,Apr,916
2017,8890,May,1004
2017,8890,Jun,1486
2017,8890,Jul,1130
2017,8890,Aug,1200
2017,8890,Sep,974
2017,8967,Jan,5028
2017,8967,Feb,2202
2017,8967,Mar,1620
2017,8967,Apr,1370
2017,8967,May,1360
2017,8967,Jun,1216
2017,8967,Jul,914
2017,8967,Aug,692
2017,8967,Sep,1016
2017,8967,Oct,1252
2017,8967,Nov,1526
2017,8967,Dec,5318
2017,8995,Jan,0
2017,9052,Jan,8418
2017,9052,Feb,3774
2017,9052,Mar,2496
2017,9052,Apr,1066
2017,9052,May,808
2017,9052,Jun,0
2017,9052,Sep,244
2017,9052,Oct,1204
2017,9052,Nov,2176
2017,9052,Dec,9394
2017,9121,Jan,6094
2017,9121,Feb,3314
2017,9121,Mar,2562
2017,9121,Apr,1652
2017,9121,May,1494
2017,9121,Jun,1518
2017,9121,Jul,1760
2017,9121,Aug,1302
2017,9121,Sep,1052
2017,9121,Oct,1610
2017,9121,Nov,2118
2017,9121,Dec,7138
2017,9134,Jan,10308
2017,9134,Feb,5112
2017,9134,Mar,3524
2017,9134,Apr,1342
2017,9134,May,678
2017,9134,Jun,558
2017,9134,Jul,388
2017,9134,Aug,478
2017,9134,Sep,414
2017,9134,Oct,1730
2017,9134,Nov,3720
2017,9134,Dec,11422
2017,9160,Jan,5412
2017,9160,Feb,2284
2017,9160,Mar,2040
2017,9160,Apr,1240
2017,9160,May,1276
2017,9160,Jun,0
2017,9160,Oct,1104
2017,9160,Nov,1444
2017,9160,Dec,6972
2017,9278,Jan,5362
2017,9278,Feb,3152
2017,9278,Mar,2360
2017,9278,Apr,1968
2017,9278,May,1872
2017,9278,Jun,1664
2017,9278,Jul,1680
2017,9278,Aug,1890
2017,9278,Sep,1760
2017,9278,Oct,1830
2017,9278,Nov,1676
2017,9278,Dec,4200
2017,9295,Jan,5470
2017,9295,Feb,2532
2017,9295,Mar,1882
2017,9295,Apr,1782
2017,9295,May,1840
2017,9295,Jun,1654
2017,9295,Jul,1036
2017,9295,Aug,1512
2017,9295,Sep,1520
2017,9295,Oct,1932
2017,9295,Nov,1960
2017,9295,Dec,5836
2017,9474,Jan,8150
2017,9474,Feb,4044
2017,9474,Mar,2098
2017,9474,Apr,1572
2017,9474,May,1106
2017,9474,Jun,1098
2017,9474,Jul,724
2017,9474,Aug,1332
2017,9474,Sep,1260
2017,9474,Oct,1706
2017,9474,Nov,3024
2017,9474,Dec,9586
2017,9543,Oct,1652
2017,9543,Nov,4540
2017,9543,Dec,2750
2017,9620,Jan,9872
2017,9620,Feb,6064
2017,9620,Mar,2842
2017,9620,Apr,0
2017,9620,Dec,0
2017,9631,Jan,4858
2017,9631,Feb,2006
2017,9631,Mar,1494
2017,9631,Apr,848
2017,9631,May,956
2017,9631,Jun,568
2017,9631,Jul,602
2017,9631,Aug,700
2017,9631,Sep,736
2017,9631,Oct,912
2017,9631,Nov,1258
2017,9631,Dec,4996
2017,9639,Jan,8634
2017,9639,Feb,2056
2017,9729,Jan,4598
2017,9729,Feb,2020
2017,9729,Mar,1440
2017,9729,Apr,1026
2017,9729,May,842
2017,9729,Jun,730
2017,9729,Jul,594
2017,9729,Aug,680
2017,9729,Sep,0
2017,9729,Dec,0
2017,9849,Jan,1022
2017,9849,Feb,970
2017,9849,Mar,1006
2017,9849,Apr,678
2017,9849,May,702
2017,9849,Jun,690
2017,9849,Jul,264
2017,9849,Aug,552
2017,9849,Sep,0
2017,9849,Dec,0
2017,9944,Jan,5874
2017,9944,Feb,2844
2017,9944,Mar,1136
2017,9944,Apr,1036
2017,9944,May,0
2017,9944,Oct,920
2017,9944,Nov,1842
2017,9944,Dec,3796
2017,9956,Jan,3862
2017,9956,Feb,2346
2017,9956,Mar,0
2017,9956,May,0
2017,9956,Sep,444
2017,9956,Oct,0
2017,9956,Dec,0
2017,9971,Mar,0
2017,9982,Jan,3148
2017,9982,Feb,1598
2017,9982,Mar,1508
2017,9982,Apr,1482
2017,9982,May,1368
2017,9982,Jun,644
2017,9982,Jul,872
2017,9982,Aug,906
2017,9982,Sep,1090
2017,9982,Oct,1244
2017,9982,Nov,1532
2017,9982,Dec,0
2017,9982,Dec,3548
2016,18,Nov,852
2016,18,Dec,4830
2016,35,Jan,3248
2016,35,Feb,1906
2016,35,Mar,1402
2016,35,Apr,1248
2016,35,May,1402
2016,35,Jun,992
2016,35,Jul,822
2016,35,Aug,852
2016,35,Sep,818
2016,35,Oct,956
2016,35,Nov,1158
2016,35,Dec,2892
2016,44,Jan,2994
2016,44,Feb,2194
2016,44,Mar,1856
2016,44,Apr,2332
2016,44,May,0
2016,44,Jul,1664
2016,44,Aug,218
2016,44,Sep,1022
2016,44,Oct,1122
2016,44,Nov,1234
2016,44,Dec,1820
2016,77,Jan,1146
2016,77,Feb,1038
2016,77,Mar,1070
2016,77,Apr,894
2016,77,May,714
2016,77,Jun,816
2016,77,Jul,602
2016,77,Aug,646
2016,77,Sep,566
2016,77,Oct,812
2016,77,Nov,1006
2016,77,Dec,1376
2016,86,Apr,0
2016,94,Jan,7276
2016,94,Feb,4510
2016,94,Mar,2308
2016,94,Apr,1460
2016,94,May,1094
2016,114,Jan,6198
2016,114,Feb,2510
2016,114,Mar,1344
2016,114,Apr,1130
2016,114,May,1080
2016,114,Jun,852
2016,114,Jul,770
2016,114,Aug,788
2016,114,Sep,664
2016,114,Oct,946
2016,114,Nov,998
2016,114,Dec,4900
2016,171,Nov,8332
2016,187,Jan,7786
2016,187,Feb,4406
2016,187,Mar,0
2016,187,May,342
2016,187,Jun,1184
2016,187,Jul,1280
2016,187,Aug,654
2016,187,Sep,644
2016,187,Oct,794
2016,187,Nov,836
2016,187,Dec,7128
2016,222,Jan,14430
2016,222,Feb,19982
2016,222,Mar,2578
2016,222,Apr,17644
2016,222,May,8028
2016,222,Jun,12206
2016,222,Jul,0
2016,222,Sep,10720
2016,222,Oct,14232
2016,252,Jan,7798
2016,252,Feb,3552
2016,252,Mar,2238
2016,252,Apr,1316
2016,252,May,1022
2016,252,Jun,844
2016,252,Jul,502
2016,252,Aug,674
2016,252,Sep,696
2016,252,Oct,900
2016,252,Nov,1544
2016,252,Dec,9510
2016,370,Jan,4740
2016,370,Feb,2474
2016,370,Mar,1618
2016,370,Apr,838
2016,370,May,576
2016,370,Jun,520
2016,370,Jul,418
2016,370,Aug,548
2016,370,Sep,584
2016,370,Oct,330
2016,370,Nov,582
2016,370,Dec,4146
2016,483,Jan,9326
2016,483,Feb,3898
2016,483,Mar,1310
2016,483,Apr,1224
2016,483,May,1198
2016,483,Jun,944
2016,483,Jul,876
2016,483,Aug,864
2016,483,Sep,794
2016,483,Oct,886
2016,483,Nov,1314
2016,483,Dec,9428
2016,484,Jan,4278
2016,484,Feb,2732
2016,484,Mar,2268
2016,484,Apr,1984
2016,484,May,1404
2016,484,Jun,1042
2016,484,Jul,1092
2016,484,Aug,1176
2016,484,Sep,1206
2016,484,Oct,1572
2016,484,Nov,1644
2016,484,Dec,1422
2016,545,Jan,0
2016,585,Jan,10982
2016,585,Feb,0
2016,585,Sep,1284
2016,585,Oct,1146
2016,585,Nov,1872
2016,585,Dec,5808
2016,661,Jan,8664
2016,661,Feb,4230
2016,661,Mar,2422
2016,661,Apr,1438
2016,661,May,1132
2016,661,Jun,888
2016,661,Jul,582
2016,661,Aug,646
2016,661,Sep,690
2016,661,Oct,720
2016,661,Nov,1664
2016,661,Dec,7280
2016,668,Oct,360
2016,668,Nov,1562
2016,668,Dec,8930
2016,739,Jan,4812
2016,739,Feb,2408
2016,739,Mar,990
2016,739,Apr,804
2016,739,May,600
2016,739,Jun,90
2016,744,Jan,7952
2016,744,Feb,4074
2016,744,Mar,2710
2016,744,Apr,1692
2016,744,May,1118
2016,744,Jun,1146
2016,744,Jul,878
2016,744,Aug,922
2016,744,Sep,868
2016,744,Oct,1038
2016,744,Nov,1472
2016,744,Dec,6958
2016,871,Jan,6200
2016,871,Feb,2668
2016,871,Mar,820
2016,871,Apr,364
2016,871,May,110
2016,871,Jun,98
2016,871,Jul,82
2016,871,Aug,70
2016,871,Sep,48
2016,871,Oct,80
2016,871,Nov,696
2016,871,Dec,5474
2016,1042,Jan,5858
2016,1042,Feb,2702
2016,1042,Mar,1500
2016,1042,Apr,1086
2016,1042,May,1160
2016,1042,Jun,1102
2016,1042,Jul,1116
2016,1042,Aug,920
2016,1042,Sep,1054
2016,1042,Oct,1196
2016,1042,Nov,1426
2016,1042,Dec,4608
2016,1086,Jan,7062
2016,1086,Feb,3260
2016,1086,Mar,1902
2016,1086,Apr,1370
2016,1086,May,1232
2016,1086,Jun,1102
2016,1086,Jul,974
2016,1086,Aug,982
2016,1086,Sep,984
2016,1086,Oct,1188
2016,1086,Nov,1992
2016,1086,Dec,6226
2016,1103,Jan,7234
2016,1103,Feb,0
2016,1103,May,388
2016,1103,Jun,642
2016,1103,Aug,0
2016,1103,Dec,5452
2016,1169,Oct,24
2016,1169,Nov,4570
2016,1185,Jan,7364
2016,1185,Feb,2780
2016,1185,Mar,1160
2016,1185,Apr,962
2016,1185,May,852
2016,1185,Jun,704
2016,1185,Jul,428
2016,1185,Aug,396
2016,1185,Sep,458
2016,1185,Oct,754
2016,1185,Nov,1076
2016,1185,Dec,5554
2016,1283,Jan,6434
2016,1283,Feb,5682
2016,1283,Mar,3536
2016,1283,Apr,3376
2016,1283,May,2372
2016,1283,Jun,1300
2016,1283,Jul,1396
2016,1283,Aug,1688
2016,1283,Sep,1748
2016,1283,Oct,2070
2016,1283,Nov,1846
2016,1283,Dec,5690
2016,1314,Jan,3110
2016,1403,Jan,0
2016,1403,Jun,662
2016,1403,Jul,32
2016,1403,Aug,0
2016,1403,Dec,52
2016,1415,Jan,5988
2016,1415,Feb,3846
2016,1415,Mar,0
2016,1415,May,286
2016,1415,Jun,980
2016,1415,Jul,644
2016,1415,Aug,832
2016,1415,Sep,934
2016,1415,Oct,1068
2016,1415,Nov,1560
2016,1415,Dec,4828
2016,1463,Dec,2542
2016,1507,Jan,11212
2016,1507,Feb,5778
2016,1507,Mar,2708
2016,1507,Apr,2132
2016,1507,May,1994
2016,1507,Jun,1178
2016,1507,Jul,1230
2016,1507,Aug,1336
2016,1507,Sep,1266
2016,1507,Oct,1536
2016,1507,Nov,2484
2016,1507,Dec,8022
2016,1556,Jan,6358
2016,1556,Feb,2772
2016,1556,Mar,1324
2016,1556,Apr,1122
2016,1556,May,1088
2016,1556,Jun,780
2016,1556,Jul,550
2016,1556,Aug,584
2016,1556,Sep,562
2016,1556,Oct,860
2016,1556,Nov,912
2016,1556,Dec,5348
2016,1589,Jan,13730
2016,1589,Feb,7072
2016,1589,Mar,2314
2016,1589,Apr,1354
2016,1589,May,1244
2016,1589,Jun,684
2016,1589,Jul,750
2016,1589,Aug,1048
2016,1589,Sep,1026
2016,1589,Oct,1204
2016,1589,Nov,2762
2016,1589,Dec,9500
2016,1619,Jan,4050
2016,1619,Feb,1606
2016,1619,Mar,0
2016,1619,May,124
2016,1619,Jun,370
2016,1619,Jul,366
2016,1619,Aug,386
2016,1619,Sep,348
2016,1619,Oct,456
2016,1619,Nov,728
2016,1619,Dec,2370
2016,1642,Jan,0
2016,1697,Jan,5596
2016,1697,Feb,3552
2016,1697,Mar,2674
2016,1697,Apr,2180
2016,1697,May,2138
2016,1697,Jun,1962
2016,1697,Jul,1714
2016,1697,Aug,1726
2016,1697,Sep,1566
2016,1697,Oct,1526
2016,1697,Nov,2064
2016,1697,Dec,4350
2016,1714,Jan,9406
2016,1714,Feb,4010
2016,1714,Mar,1610
2016,1714,Apr,948
2016,1714,May,820
2016,1714,Jun,756
2016,1714,Jul,674
2016,1714,Aug,662
2016,1714,Sep,612
2016,1714,Oct,658
2016,1714,Nov,1550
2016,1714,Dec,9068
2016,1718,Jan,7188
2016,1718,Feb,3138
2016,1718,Mar,1922
2016,1718,Apr,1688
2016,1718,May,1470
2016,1718,Jun,1076
2016,1718,Jul,940
2016,1718,Aug,1016
2016,1718,Sep,1134
2016,1718,Oct,1634
2016,1718,Nov,1728
2016,1718,Dec,5320
2016,1790,Jan,19792
2016,1790,Feb,9488
2016,1790,Mar,2508
2016,1790,Apr,1438
2016,1790,May,1604
2016,1790,Jun,910
2016,1790,Jul,564
2016,1790,Aug,1204
2016,1790,Sep,1438
2016,1790,Oct,1396
2016,1790,Nov,2980
2016,1790,Dec,10410
2016,1791,Jan,3650
2016,1791,Feb,1584
2016,1791,Mar,1044
2016,1791,Apr,1020
2016,1791,May,948
2016,1791,Jun,860
2016,1791,Jul,680
2016,1791,Aug,840
2016,1791,Sep,756
2016,1791,Oct,932
2016,1791,Nov,1012
2016,1791,Dec,3658
2016,1792,Jan,2432
2016,1792,Feb,960
2016,1792,Mar,846
2016,1792,Apr,580
2016,1792,May,488
2016,1792,Jun,350
2016,1792,Jul,246
2016,1792,Aug,368
2016,1792,Sep,378
2016,1792,Oct,418
2016,1792,Nov,734
2016,1792,Dec,4344
2016,1800,Jan,6860
2016,1800,Feb,2806
2016,1800,Mar,1484
2016,1800,Apr,1292
2016,1800,May,1230
2016,1800,Jun,1008
2016,1800,Jul,850
2016,1800,Aug,936
2016,1800,Sep,1040
2016,1800,Oct,844
2016,1800,Nov,1216
2016,1800,Dec,5350
2016,1801,Jan,6682
2016,1801,Feb,3222
2016,1801,Mar,1482
2016,1801,Apr,1160
2016,1801,May,1206
2016,1801,Jun,818
2016,1801,Jul,440
2016,1801,Aug,730
2016,1801,Sep,834
2016,1801,Oct,1088
2016,1801,Nov,1232
2016,1801,Dec,4500
2016,2018,Jan,10394
2016,2018,Feb,5186
2016,2018,Mar,2390
2016,2018,Apr,1758
2016,2018,May,1702
2016,2018,Jun,1244
2016,2018,Jul,960
2016,2018,Aug,950
2016,2018,Sep,908
2016,2018,Oct,984
2016,2018,Nov,1596
2016,2018,Dec,7996
2016,2034,Jan,4948
2016,2034,Feb,2062
2016,2034,Mar,1074
2016,2034,Apr,714
2016,2034,May,670
2016,2034,Jun,616
2016,2034,Jul,718
2016,2034,Aug,596
2016,2034,Sep,632
2016,2034,Oct,662
2016,2034,Nov,894
2016,2034,Dec,3626
2016,2072,Jan,7842
2016,2072,Feb,3114
2016,2072,Mar,1444
2016,2072,Apr,910
2016,2072,May,826
2016,2072,Jun,754
2016,2072,Jul,480
2016,2072,Aug,782
2016,2072,Sep,770
2016,2072,Oct,1006
2016,2072,Nov,1200
2016,2072,Dec,7316
2016,2094,Jan,7230
2016,2094,Feb,3308
2016,2094,Mar,1870
2016,2094,Apr,1744
2016,2094,May,1722
2016,2094,Jun,1216
2016,2094,Jul,946
2016,2094,Aug,1128
2016,2094,Sep,992
2016,2094,Oct,1528
2016,2094,Nov,1780
2016,2094,Dec,6086
2016,2129,Jan,9182
2016,2129,Feb,5510
2016,2129,Mar,2642
2016,2129,Apr,1870
2016,2129,May,1586
2016,2129,Jun,1538
2016,2129,Jul,1492
2016,2129,Aug,1514
2016,2129,Sep,1490
2016,2129,Oct,1706
2016,2129,Nov,2740
2016,2129,Dec,8082
2016,2233,Jan,8746
2016,2233,Feb,4260
2016,2233,Mar,1712
2016,2233,Apr,1458
2016,2233,May,1684
2016,2233,Jun,1322
2016,2233,Jul,996
2016,2233,Aug,952
2016,2233,Sep,976
2016,2233,Oct,1152
2016,2233,Nov,2604
2016,2233,Dec,8460
2016,2335,Jan,11282
2016,2335,Feb,5912
2016,2335,Mar,3134
2016,2335,Apr,1770
2016,2335,May,1208
2016,2335,Jun,648
2016,2335,Jul,528
2016,2335,Aug,666
2016,2335,Sep,656
2016,2335,Oct,874
2016,2335,Nov,1654
2016,2335,Dec,7718
2016,2337,Nov,6810
2016,2361,Apr,0
2016,2361,Jun,0
2016,2378,Jan,20552
2016,2378,Feb,12142
2016,2378,Mar,582
2016,2378,Apr,3224
2016,2378,May,532
2016,2378,Jun,830
2016,2378,Jul,968
2016,2378,Aug,1464
2016,2378,Sep,1348
2016,2378,Oct,1604
2016,2378,Nov,6312
2016,2378,Dec,8392
2016,2449,Jan,4502
2016,2449,Feb,2688
2016,2449,Mar,1960
2016,2449,Apr,1534
2016,2449,May,1494
2016,2449,Jun,1164
2016,2449,Jul,734
2016,2449,Aug,1160
2016,2449,Sep,1060
2016,2449,Oct,1264
2016,2449,Nov,1494
2016,2449,Dec,3548
2016,2461,Jan,7734
2016,2461,Feb,2596
2016,2461,Mar,946
2016,2461,Apr,554
2016,2461,May,698
2016,2461,Jun,796
2016,2461,Jul,446
2016,2461,Aug,388
2016,2461,Sep,524
2016,2461,Oct,692
2016,2461,Nov,1290
2016,2461,Dec,6166
2016,2470,Jan,7248
2016,2470,Feb,3356
2016,2470,Mar,0
2016,2470,May,246
2016,2470,Jun,736
2016,2470,Jul,604
2016,2470,Aug,664
2016,2470,Sep,722
2016,2470,Oct,830
2016,2470,Nov,1232
2016,2470,Dec,4676
2016,2540,Jan,742
2016,2540,Feb,0
2016,2540,Dec,2100
2016,2575,Jan,7354
2016,2575,Feb,4554
2016,2575,Mar,2830
2016,2575,Apr,1868
2016,2575,May,1112
2016,2575,Jun,546
2016,2575,Jul,530
2016,2575,Aug,616
2016,2575,Sep,600
2016,2575,Oct,642
2016,2575,Nov,1376
2016,2575,Dec,4760
2016,2638,Jan,8606
2016,2638,Feb,3954
2016,2638,Mar,1622
2016,2638,Apr,716
2016,2638,May,766
2016,2638,Jun,608
2016,2638,Jul,476
2016,2638,Aug,466
2016,2638,Sep,550
2016,2638,Oct,682
2016,2638,Nov,1130
2016,2638,Dec,7776
2016,2645,Jan,646
2016,2645,Feb,0
2016,2645,Apr,422
